2462122	1450	7	30
2462159	1450	9	8
2462196	1450	10	15
2462233	1450	11	23
2462270	1450	12	30
2462307	1451	2	7
2462344	1451	3	15
2462381	1451	4	22
2462418	1451	5	30
2462455	1451	7	8
2462492	1451	8	15
2462529	1451	9	23
2462566	1451	11	1
2462603	1451	12	8
2462640	1452	1	16
2462677	1452	2	23
2462714	1452	4	1
2462751	1452	5	9
2462788	1452	6	16
2462825	1452	7	24
2462862	1452	9	2
2462899	1452	10	9
2462936	1452	11	17
2462973	1452	12	24
2463010	1453	2	2
2463047	1453	3	10
2463084	1453	4	17
2463121	1453	5	25
2463158	1453	7	3
2463195	1453	8	10
2463232	1453	9	18
2463269	1453	10	25
2463306	1453	12	3
2463343	1454	1	10
2463380	1454	2	17
2463417	1454	3	25
2463454	1454	5	3
2463491	1454	6	10
2463528	1454	7	18
2463565	1454	8	25
2463602	1454	10	3
2463639	1454	11	11
2463676	1454	12	18
2463713	1455	1	26
2463750	1455	3	4
2463787	1455	4	11
2463824	1455	5	19
2463861	1455	6	26
2463898	1455	8	4
2463935	1455	9	12
2463972	1455	10	19
2464009	1455	11	27
2464046	1456	1	5
2464083	1456	2	12
2464120	1456	3	20
2464157	1456	4	27
2464194	1456	6	5
2464231	1456	7	13
2464268	1456	8	20
2464305	1456	9	28
2464342	1456	11	6
2464379	1456	12	13
2464416	1457	1	20
2464453	1457	2	27
2464490	1457	4	5
2464527	1457	5	13
2464564	1457	6	20
2464601	1457	7	28
2464638	1457	9	6
2464675	1457	10	13
2464712	1457	11	21
2464749	1457	12	28
2464786	1458	2	6
2464823	1458	3	14
2464860	1458	4	21
2464897	1458	5	29
2464934	1458	7	7
2464971	1458	8	14
2465008	1458	9	22
2465045	1458	10	29
2465082	1458	12	7
2465119	1459	1	15
2465156	1459	2	22
2465193	1459	3	30
2465230	1459	5	8
2465267	1459	6	15
2465304	1459	7	23
2465341	1459	9	1
2465378	1459	10	8
2465415	1459	11	16
2465452	1459	12	23
2465489	1460	1	30
2465526	1460	3	8
2465563	1460	4	15
2465600	1460	5	23
2465637	1460	7	1
2465674	1460	8	8
2465711	1460	9	16
2465748	1460	10	23
2465785	1460	12	1
2465822	1461	1	9
2465859	1461	2	16
2465896	1461	3	24
2465933	1461	5	2
2465970	1461	6	9
2466007	1461	7	17
2466044	1461	8	24
2466081	1461	10	2
2466118	1461	11	10
2466155	1461	12	17
2466192	1462	1	24
2466229	1462	3	2
2466266	1462	4	9
2466303	1462	5	17
2466340	1462	6	24
2466377	1462	8	2
2466414	1462	9	10
2466451	1462	10	17
2466488	1462	11	25
2466525	1463	1	3
2466562	1463	2	10
2466599	1463	3	18
2466636	1463	4	25
2466673	1463	6	3
2466710	1463	7	11
2466747	1463	8	18
2466784	1463	9	26
2466821	1463	11	4
2466858	1463	12	11
2466895	1464	1	19
2466932	1464	2	26
2466969	1464	4	4
2467006	1464	5	12
2467043	1464	6	19
2467080	1464	7	27
2467117	1464	9	5
2467154	1464	10	12
2467191	1464	11	20
2467228	1464	12	27
2467265	1465	2	4
2467302	1465	3	12
2467339	1465	4	19
2467376	1465	5	27
2467413	1465	7	5
2467450	1465	8	12
2467487	1465	9	20
2467524	1465	10	27
2467561	1465	12	5
2467598	1466	1	13
2467635	1466	2	20
2467672	1466	3	28
2467709	1466	5	6
2467746	1466	6	13
2467783	1466	7	21
2467820	1466	8	28
2467857	1466	10	6
2467894	1466	11	14
2467931	1466	12	21
2467968	1467	1	29
2468005	1467	3	7
2468042	1467	4	14
2468079	1467	5	22
2468116	1467	6	29
2468153	1467	8	7
2468190	1467	9	15
2468227	1467	10	22
2468264	1467	11	30
2468301	1468	1	7
2468338	1468	2	14
2468375	1468	3	22
2468412	1468	4	29
2468449	1468	6	7
2468486	1468	7	15
2468523	1468	8	22
2468560	1468	9	30
2468597	1468	11	8
2468634	1468	12	15
2468671	1469	1	23
2468708	1469	3	1
2468745	1469	4	8
2468782	1469	5	16
2468819	1469	6	23
2468856	1469	8	1
2468893	1469	9	9
2468930	1469	10	16
2468967	1469	11	24
2469004	1470	1	1
2469041	1470	2	8
2469078	1470	3	16
2469115	1470	4	23
2469152	1470	6	1
2469189	1470	7	9
2469226	1470	8	16
2469263	1470	9	24
2469300	1470	11	2
2469337	1470	12	9
2469374	1471	1	17
2469411	1471	2	24
2469448	1471	4	2
2469485	1471	5	10
2469522	1471	6	17
2469559	1471	7	25
2469596	1471	9	3
2469633	1471	10	10
2469670	1471	11	18
2469707	1471	12	25
2469744	1472	2	3
2469781	1472	3	11
2469818	1472	4	18
2469855	1472	5	26
2469892	1472	7	4
2469929	1472	8	11
2469966	1472	9	19
2470003	1472	10	26
2470040	1472	12	4
2470077	1473	1	11
2470114	1473	2	18
2470151	1473	3	26
2470188	1473	5	4
2470225	1473	6	11
2470262	1473	7	19
2470299	1473	8	26
2470336	1473	10	4
2470373	1473	11	12
2470410	1473	12	19
2470447	1474	1	27
2470484	1474	3	5
2470521	1474	4	12
2470558	1474	5	20
2470595	1474	6	27
2470632	1474	8	5
2470669	1474	9	13
2470706	1474	10	20
2470743	1474	11	28
2470780	1475	1	6
2470817	1475	2	13
2470854	1475	3	21
2470891	1475	4	28
2470928	1475	6	6
2470965	1475	7	14
2471002	1475	8	21
2471039	1475	9	29
2471076	1475	11	7
2471113	1475	12	14
2471150	1476	1	21
2471187	1476	2	28
2471224	1476	4	6
2471261	1476	5	14
2471298	1476	6	21
2471335	1476	7	29
2471372	1476	9	7
2471409	1476	10	14
2471446	1476	11	22
2471483	1476	12	29
2471520	1477	2	7
2471557	1477	3	15
2471594	1477	4	22
2471631	1477	5	30
2471668	1477	7	8
2471705	1477	8	15
2471742	1477	9	23
2471779	1477	11	1
2471816	1477	12	8
2471853	1478	1	16
2471890	1478	2	23
2471927	1478	4	1
2471964	1478	5	9
2472001	1478	6	16
2472038	1478	7	24
2472075	1478	9	2
2472112	1478	10	9
2472149	1478	11	17
2472186	1478	12	24
2472223	1479	2	1
2472260	1479	3	9
2472297	1479	4	16
2472334	1479	5	24
2472371	1479	7	2
2472408	1479	8	9
2472445	1479	9	17
2472482	1479	10	24
2472519	1479	12	2
2472556	1480	1	10
2472593	1480	2	17
2472630	1480	3	25
2472667	1480	5	3
2472704	1480	6	10
2472741	1480	7	18
2472778	1480	8	25
2472815	1480	10	3
2472852	1480	11	11
2472889	1480	12	18
2472926	1481	1	25
2472963	1481	3	3
2473000	1481	4	10
2473037	1481	5	18
2473074	1481	6	25
2473111	1481	8	3
2473148	1481	9	11
2473185	1481	10	18
2473222	1481	11	26
2473259	1482	1	4
2473296	1482	2	11
2473333	1482	3	19
2473370	1482	4	26
2473407	1482	6	4
2473444	1482	7	12
2473481	1482	8	19
2473518	1482	9	27
2473555	1482	11	5
2473592	1482	12	12
2473629	1483	1	20
2473666	1483	2	27
2473703	1483	4	5
2473740	1483	5	13
2473777	1483	6	20
2473814	1483	7	28
2473851	1483	9	6
2473888	1483	10	13
2473925	1483	11	21
2473962	1483	12	28
2473999	1484	2	5
2474036	1484	3	13
2474073	1484	4	20
2474110	1484	5	28
2474147	1484	7	6
2474184	1484	8	13
2474221	1484	9	21
2474258	1484	10	28
2474295	1484	12	6
2474332	1485	1	14
2474369	1485	2	21
2474406	1485	3	29
2474443	1485	5	7
2474480	1485	6	14
2474517	1485	7	22
2474554	1485	8	29
2474591	1485	10	7
2474628	1485	11	15
2474665	1485	12	22
2474702	1486	1	30
2474739	1486	3	8
2474776	1486	4	15
2474813	1486	5	23
2474850	1486	7	1
2474887	1486	8	8
2474924	1486	9	16
2474961	1486	10	23
2474998	1486	12	1
2475035	1487	1	8
2475072	1487	2	15
2475109	1487	3	23
2475146	1487	5	1
2475183	1487	6	8
2475220	1487	7	16
2475257	1487	8	23
2475294	1487	10	1
2475331	1487	11	9
2475368	1487	12	16
2475405	1488	1	24
2475442	1488	3	2
2475479	1488	4	9
2475516	1488	5	17
2475553	1488	6	24
2475590	1488	8	2
2475627	1488	9	10
2475664	1488	10	17
2475701	1488	11	25
2475738	1489	1	3
2475775	1489	2	10
2475812	1489	3	18
2475849	1489	4	25
2475886	1489	6	3
2475923	1489	7	11
2475960	1489	8	18
2475997	1489	9	26
2476034	1489	11	4
2476071	1489	12	11
2476108	1490	1	18
2476145	1490	2	25
2476182	1490	4	3
2476219	1490	5	11
2476256	1490	6	18
2476293	1490	7	26
2476330	1490	9	4
2476367	1490	10	11
2476404	1490	11	19
2476441	1490	12	26
2476478	1491	2	4
2476515	1491	3	12
2476552	1491	4	19
2476589	1491	5	27
2476626	1491	7	5
2476663	1491	8	12
2476700	1491	9	20
2476737	1491	10	27
2476774	1491	12	5
2476811	1492	1	12
2476848	1492	2	19
2476885	1492	3	27
2476922	1492	5	5
2476959	1492	6	12
2476996	1492	7	20
2477033	1492	8	27
2477070	1492	10	5
2477107	1492	11	13
2477144	1492	12	20
2477181	1493	1	28
2477218	1493	3	6
2477255	1493	4	13
2477292	1493	5	21
2477329	1493	6	28
2477366	1493	8	6
2477403	1493	9	14
2477440	1493	10	21
2477477	1493	11	29
2477514	1494	1	7
2477551	1494	2	14
2477588	1494	3	22
2477625	1494	4	29
2477662	1494	6	7
2477699	1494	7	15
2477736	1494	8	22
2477773	1494	9	30
2477810	1494	11	8
2477847	1494	12	15
2477884	1495	1	22
2477921	1495	2	29
2477958	1495	4	7
2477995	1495	5	15
2478032	1495	6	22
2478069	1495	7	30
2478106	1495	9	8
2478143	1495	10	15
2478180	1495	11	23
2478217	1496	1	1
2478254	1496	2	8
2478291	1496	3	16
2478328	1496	4	23
2478365	1496	6	1
2478402	1496	7	9
2478439	1496	8	16
2478476	1496	9	24
2478513	1496	11	2
2478550	1496	12	9
2478587	1497	1	17
2478624	1497	2	24
2478661	1497	4	2
2478698	1497	5	10
2478735	1497	6	17
2478772	1497	7	25
2478809	1497	9	3
2478846	1497	10	10
2478883	1497	11	18
2478920	1497	12	25
2478957	1498	2	2
2478994	1498	3	10
2479031	1498	4	17
2479068	1498	5	25
2479105	1498	7	3
2479142	1498	8	10
2479179	1498	9	18
2479216	1498	10	25
2479253	1498	12	3
2479290	1499	1	11
2479327	1499	2	18
2479364	1499	3	26
2479401	1499	5	4
2479438	1499	6	11
2479475	1499	7	19
2479512	1499	8	26
2479549	1499	10	4
2479586	1499	11	12
2479623	1499	12	19
2479660	1500	1	26
2479697	1500	3	4
2479734	1500	4	11
2479771	1500	5	19
2479808	1500	6	26
2479845	1500	8	4
2479882	1500	9	12
2479919	1500	10	19
2479956	1500	11	27
2479993	1501	1	5
2480030	1501	2	12
2480067	1501	3	20
2480104	1501	4	27
2480141	1501	6	5
2480178	1501	7	13
2480215	1501	8	20
2480252	1501	9	28
2480289	1501	11	6
2480326	1501	12	13
2480363	1502	1	21
2480400	1502	2	28
2480437	1502	4	6
2480474	1502	5	14
2480511	1502	6	21
2480548	1502	7	29
2480585	1502	9	7
2480622	1502	10	14
2480659	1502	11	22
2480696	1502	12	29
2480733	1503	2	6
2480770	1503	3	14
2480807	1503	4	21
2480844	1503	5	29
2480881	1503	7	7
2480918	1503	8	14
2480955	1503	9	22
2480992	1503	10	29
2481029	1503	12	7
2481066	1504	1	15
2481103	1504	2	22
2481140	1504	3	30
2481177	1504	5	8
2481214	1504	6	15
2481251	1504	7	23
2481288	1504	9	1
2481325	1504	10	8
2481362	1504	11	16
2481399	1504	12	23
2481436	1505	2	1
2481473	1505	3	9
2481510	1505	4	16
2481547	1505	5	24
2481584	1505	7	2
2481621	1505	8	9
2481658	1505	9	17
2481695	1505	10	24
2481732	1505	12	2
2481769	1506	1	9
2481806	1506	2	16
2481843	1506	3	24
2481880	1506	5	2
2481917	1506	6	9
2481954	1506	7	17
2481991	1506	8	24
2482028	1506	10	2
2482065	1506	11	10
2482102	1506	12	17
2482139	1507	1	25
2482176	1507	3	3
2482213	1507	4	10
2482250	1507	5	18
2482287	1507	6	25
2482324	1507	8	3
2482361	1507	9	11
2482398	1507	10	18
2482435	1507	11	26
2482472	1508	1	4
2482509	1508	2	11
2482546	1508	3	19
2482583	1508	4	26
2482620	1508	6	4
2482657	1508	7	12
2482694	1508	8	19
2482731	1508	9	27
2482768	1508	11	5
2482805	1508	12	12
2482842	1509	1	19
2482879	1509	2	26
2482916	1509	4	4
2482953	1509	5	12
2482990	1509	6	19
2483027	1509	7	27
2483064	1509	9	5
2483101	1509	10	12
2483138	1509	11	20
2483175	1509	12	27
2483212	1510	2	5
2483249	1510	3	13
2483286	1510	4	20
2483323	1510	5	28
2483360	1510	7	6
2483397	1510	8	13
2483434	1510	9	21
2483471	1510	10	28
2483508	1510	12	6
2483545	1511	1	13
2483582	1511	2	20
2483619	1511	3	28
2483656	1511	5	6
2483693	1511	6	13
2483730	1511	7	21
2483767	1511	8	28
2483804	1511	10	6
2483841	1511	11	14
2483878	1511	12	21
2483915	1512	1	29
2483952	1512	3	7
2483989	1512	4	14
2484026	1512	5	22
2484063	1512	6	29
2484100	1512	8	7
2484137	1512	9	15
2484174	1512	10	22
2484211	1512	11	30
2484248	1513	1	8
2484285	1513	2	15
2484322	1513	3	23
2484359	1513	5	1
2484396	1513	6	8
2484433	1513	7	16
2484470	1513	8	23
2484507	1513	10	1
2484544	1513	11	9
2484581	1513	12	16
2484618	1514	1	23
2484655	1514	3	1
2484692	1514	4	8
2484729	1514	5	16
2484766	1514	6	23
2484803	1514	8	1
2484840	1514	9	9
2484877	1514	10	16
2484914	1514	11	24
2484951	1515	1	2
2484988	1515	2	9
2485025	1515	3	17
2485062	1515	4	24
2485099	1515	6	2
2485136	1515	7	10
2485173	1515	8	17
2485210	1515	9	25
2485247	1515	11	3
2485284	1515	12	10
2485321	1516	1	18
2485358	1516	2	25
2485395	1516	4	3
2485432	1516	5	11
2485469	1516	6	18
2485506	1516	7	26
2485543	1516	9	4
2485580	1516	10	11
2485617	1516	11	19
2485654	1516	12	26
2485691	1517	2	3
2485728	1517	3	11
2485765	1517	4	18
2485802	1517	5	26
2485839	1517	7	4
2485876	1517	8	11
2485913	1517	9	19
2485950	1517	10	26
2485987	1517	12	4
2486024	1518	1	12
2486061	1518	2	19
2486098	1518	3	27
2486135	1518	5	5
2486172	1518	6	12
2486209	1518	7	20
2486246	1518	8	27
2486283	1518	10	5
2486320	1518	11	13
2486357	1518	12	20
2486394	1519	1	28
2486431	1519	3	6
2486468	1519	4	13
2486505	1519	5	21
2486542	1519	6	28
2486579	1519	8	6
2486616	1519	9	14
2486653	1519	10	21
2486690	1519	11	29
2486727	1520	1	6
2486764	1520	2	13
2486801	1520	3	21
2486838	1520	4	28
2486875	1520	6	6
2486912	1520	7	14
2486949	1520	8	21
2486986	1520	9	29
2487023	1520	11	7
2487060	1520	12	14
2487097	1521	1	22
2487134	1521	2	29
2487171	1521	4	7
2487208	1521	5	15
2487245	1521	6	22
2487282	1521	7	30
2487319	1521	9	8
2487356	1521	10	15
2487393	1521	11	23
2487430	1521	12	30
2487467	1522	2	7
2487504	1522	3	15
2487541	1522	4	22
2487578	1522	5	30
2487615	1522	7	8
2487652	1522	8	15
2487689	1522	9	23
2487726	1522	11	1
2487763	1522	12	8
2487800	1523	1	16
2487837	1523	2	23
2487874	1523	4	1
2487911	1523	5	9
2487948	1523	6	16
2487985	1523	7	24
2488022	1523	9	2
2488059	1523	10	9
2488096	1523	11	17
2488133	1523	12	24
2488170	1524	2	2
2488207	1524	3	10
2488244	1524	4	17
2488281	1524	5	25
2488318	1524	7	3
2488355	1524	8	10
2488392	1524	9	18
2488429	1524	10	25
2488466	1524	12	3
2488503	1525	1	10
2488540	1525	2	17
2488577	1525	3	25
2488614	1525	5	3
2488651	1525	6	10
2488688	1525	7	18
2488725	1525	8	25
2488762	1525	10	3
2488799	1525	11	11
2488836	1525	12	18
2488873	1526	1	26
2488910	1526	3	4
2488947	1526	4	11
2488984	1526	5	19
2489021	1526	6	26
2489058	1526	8	4
2489095	1526	9	12
2489132	1526	10	19
2489169	1526	11	27
2489206	1527	1	5
2489243	1527	2	12
2489280	1527	3	20
2489317	1527	4	27
2489354	1527	6	5
2489391	1527	7	13
2489428	1527	8	20
2489465	1527	9	28
2489502	1527	11	6
2489539	1527	12	13
2489576	1528	1	20
2489613	1528	2	27
2489650	1528	4	5
2489687	1528	5	13
2489724	1528	6	20
2489761	1528	7	28
2489798	1528	9	6
2489835	1528	10	13
2489872	1528	11	21
2489909	1528	12	28
2489946	1529	2	6
2489983	1529	3	14
2490020	1529	4	21
2490057	1529	5	29
2490094	1529	7	7
2490131	1529	8	14
2490168	1529	9	22
2490205	1529	10	29
2490242	1529	12	7
2490279	1530	1	14
2490316	1530	2	21
2490353	1530	3	29
2490390	1530	5	7
2490427	1530	6	14
2490464	1530	7	22
2490501	1530	8	29
2490538	1530	10	7
2490575	1530	11	15
2490612	1530	12	22
2490649	1531	1	30
2490686	1531	3	8
2490723	1531	4	15
2490760	1531	5	23
2490797	1531	7	1
2490834	1531	8	8
2490871	1531	9	16
2490908	1531	10	23
2490945	1531	12	1
2490982	1532	1	9
2491019	1532	2	16
2491056	1532	3	24
2491093	1532	5	2
2491130	1532	6	9
2491167	1532	7	17
2491204	1532	8	24
2491241	1532	10	2
2491278	1532	11	10
2491315	1532	12	17
2491352	1533	1	24
2491389	1533	3	2
2491426	1533	4	9
2491463	1533	5	17
2491500	1533	6	24
2491537	1533	8	2
2491574	1533	9	10
2491611	1533	10	17
2491648	1533	11	25
2491685	1534	1	3
2491722	1534	2	10
2491759	1534	3	18
2491796	1534	4	25
2491833	1534	6	3
2491870	1534	7	11
2491907	1534	8	18
2491944	1534	9	26
2491981	1534	11	4
2492018	1534	12	11
2492055	1535	1	19
2492092	1535	2	26
2492129	1535	4	4
2492166	1535	5	12
2492203	1535	6	19
2492240	1535	7	27
2492277	1535	9	5
2492314	1535	10	12
2492351	1535	11	20
2492388	1535	12	27
2492425	1536	2	4
2492462	1536	3	12
2492499	1536	4	19
2492536	1536	5	27
2492573	1536	7	5
2492610	1536	8	12
2492647	1536	9	20
2492684	1536	10	27
2492721	1536	12	5
2492758	1537	1	13
2492795	1537	2	20
2492832	1537	3	28
2492869	1537	5	6
2492906	1537	6	13
2492943	1537	7	21
2492980	1537	8	28
2493017	1537	10	6
2493054	1537	11	14
2493091	1537	12	21
2493128	1538	1	29
2493165	1538	3	7
2493202	1538	4	14
2493239	1538	5	22
2493276	1538	6	29
2493313	1538	8	7
2493350	1538	9	15
2493387	1538	10	22
2493424	1538	11	30
2493461	1539	1	7
2493498	1539	2	14
2493535	1539	3	22
2493572	1539	4	29
2493609	1539	6	7
2493646	1539	7	15
2493683	1539	8	22
2493720	1539	9	30
2493757	1539	11	8
2493794	1539	12	15
2493831	1540	1	23
2493868	1540	3	1
2493905	1540	4	8
2493942	1540	5	16
2493979	1540	6	23
2494016	1540	8	1
2494053	1540	9	9
2494090	1540	10	16
2494127	1540	11	24
2494164	1541	1	1
2494201	1541	2	8
2494238	1541	3	16
2494275	1541	4	23
2494312	1541	6	1
2494349	1541	7	9
2494386	1541	8	16
2494423	1541	9	24
2494460	1541	11	2
2494497	1541	12	9
2494534	1542	1	17
2494571	1542	2	24
2494608	1542	4	2
2494645	1542	5	10
2494682	1542	6	17
2494719	1542	7	25
2494756	1542	9	3
2494793	1542	10	10
2494830	1542	11	18
2494867	1542	12	25
2494904	1543	2	3
2494941	1543	3	11
2494978	1543	4	18
2495015	1543	5	26
2495052	1543	7	4
2495089	1543	8	11
2495126	1543	9	19
2495163	1543	10	26
2495200	1543	12	4
2495237	1544	1	11
2495274	1544	2	18
2495311	1544	3	26
2495348	1544	5	4
2495385	1544	6	11
2495422	1544	7	19
2495459	1544	8	26
2495496	1544	10	4
2495533	1544	11	12
2495570	1544	12	19
2495607	1545	1	27
2495644	1545	3	5
2495681	1545	4	12
2495718	1545	5	20
2495755	1545	6	27
2495792	1545	8	5
2495829	1545	9	13
2495866	1545	10	20
2495903	1545	11	28
2495940	1546	1	6
2495977	1546	2	13
2496014	1546	3	21
2496051	1546	4	28
2496088	1546	6	6
2496125	1546	7	14
2496162	1546	8	21
2496199	1546	9	29
2496236	1546	11	7
2496273	1546	12	14
2496310	1547	1	21
2496347	1547	2	28
2496384	1547	4	6
2496421	1547	5	14
2496458	1547	6	21
2496495	1547	7	29
2496532	1547	9	7
2496569	1547	10	14
2496606	1547	11	22
2496643	1547	12	29
2496680	1548	2	7
2496717	1548	3	15
2496754	1548	4	22
2496791	1548	5	30
2496828	1548	7	8
2496865	1548	8	15
2496902	1548	9	23
2496939	1548	11	1
2496976	1548	12	8
2497013	1549	1	16
2497050	1549	2	23
2497087	1549	4	1
2497124	1549	5	9
2497161	1549	6	16
2497198	1549	7	24
2497235	1549	9	2
2497272	1549	10	9
2497309	1549	11	17
2497346	1549	12	24
2497383	1550	2	1
2497420	1550	3	9
2497457	1550	4	16
2497494	1550	5	24
2497531	1550	7	2
2497568	1550	8	9
2497605	1550	9	17
2497642	1550	10	24
2497679	1550	12	2
2497716	1551	1	10
2497753	1551	2	17
2497790	1551	3	25
2497827	1551	5	3
2497864	1551	6	10
2497901	1551	7	18
2497938	1551	8	25
2497975	1551	10	3
2498012	1551	11	11
2498049	1551	12	18
2498086	1552	1	25
2498123	1552	3	3
2498160	1552	4	10
2498197	1552	5	18
2498234	1552	6	25
2498271	1552	8	3
2498308	1552	9	11
2498345	1552	10	18
2498382	1552	11	26
2498419	1553	1	4
2498456	1553	2	11
2498493	1553	3	19
2498530	1553	4	26
2498567	1553	6	4
2498604	1553	7	12
2498641	1553	8	19
2498678	1553	9	27
2498715	1553	11	5
2498752	1553	12	12
2498789	1554	1	20
2498826	1554	2	27
2498863	1554	4	5
2498900	1554	5	13
2498937	1554	6	20
2498974	1554	7	28
2499011	1554	9	6
2499048	1554	10	13
2499085	1554	11	21
2499122	1554	12	28
2499159	1555	2	5
2499196	1555	3	13
2499233	1555	4	20
2499270	1555	5	28
2499307	1555	7	6
2499344	1555	8	13
2499381	1555	9	21
2499418	1555	10	28
2499455	1555	12	6
2499492	1556	1	14
2499529	1556	2	21
2499566	1556	3	29
2499603	1556	5	7
2499640	1556	6	14
2499677	1556	7	22
2499714	1556	8	29
2499751	1556	10	7
2499788	1556	11	15
2499825	1556	12	22
2499862	1557	1	30
2499899	1557	3	8
2499936	1557	4	15
2499973	1557	5	23
2500010	1557	7	1
2500047	1557	8	8
2500084	1557	9	16
2500121	1557	10	23
2500158	1557	12	1
2500195	1558	1	8
2500232	1558	2	15
2500269	1558	3	23
2500306	1558	5	1
2500343	1558	6	8
2500380	1558	7	16
2500417	1558	8	23
2500454	1558	10	1
2500491	1558	11	9
2500528	1558	12	16
2500565	1559	1	24
2500602	1559	3	2
2500639	1559	4	9
2500676	1559	5	17
2500713	1559	6	24
2500750	1559	8	2
2500787	1559	9	10
2500824	1559	10	17
2500861	1559	11	25
2500898	1560	1	2
2500935	1560	2	9
2500972	1560	3	17
2501009	1560	4	24
2501046	1560	6	2
2501083	1560	7	10
2501120	1560	8	17
2501157	1560	9	25
2501194	1560	11	3
2501231	1560	12	10
2501268	1561	1	18
2501305	1561	2	25
2501342	1561	4	3
2501379	1561	5	11
2501416	1561	6	18
2501453	1561	7	26
2501490	1561	9	4
2501527	1561	10	11
2501564	1561	11	19
2501601	1561	12	26
2501638	1562	2	4
2501675	1562	3	12
2501712	1562	4	19
2501749	1562	5	27
2501786	1562	7	5
2501823	1562	8	12
2501860	1562	9	20
2501897	1562	10	27
2501934	1562	12	5
2501971	1563	1	12
2502008	1563	2	19
2502045	1563	3	27
2502082	1563	5	5
2502119	1563	6	12
2502156	1563	7	20
2502193	1563	8	27
2502230	1563	10	5
2502267	1563	11	13
2502304	1563	12	20
2502341	1564	1	28
2502378	1564	3	6
2502415	1564	4	13
2502452	1564	5	21
2502489	1564	6	28
2502526	1564	8	6
2502563	1564	9	14
2502600	1564	10	21
2502637	1564	11	29
2502674	1565	1	7
2502711	1565	2	14
2502748	1565	3	22
2502785	1565	4	29
2502822	1565	6	7
2502859	1565	7	15
2502896	1565	8	22
2502933	1565	9	30
2502970	1565	11	8
2503007	1565	12	15
2503044	1566	1	22
2503081	1566	2	29
2503118	1566	4	7
2503155	1566	5	15
2503192	1566	6	22
2503229	1566	7	30
2503266	1566	9	8
2503303	1566	10	15
2503340	1566	11	23
2503377	1567	1	1
2503414	1567	2	8
2503451	1567	3	16
2503488	1567	4	23
2503525	1567	6	1
2503562	1567	7	9
2503599	1567	8	16
2503636	1567	9	24
2503673	1567	11	2
2503710	1567	12	9
2503747	1568	1	17
2503784	1568	2	24
2503821	1568	4	2
2503858	1568	5	10
2503895	1568	6	17
2503932	1568	7	25
2503969	1568	9	3
2504006	1568	10	10
2504043	1568	11	18
2504080	1568	12	25
2504117	1569	2	2
2504154	1569	3	10
2504191	1569	4	17
2504228	1569	5	25
2504265	1569	7	3
2504302	1569	8	10
2504339	1569	9	18
2504376	1569	10	25
2504413	1569	12	3
2504450	1570	1	11
2504487	1570	2	18
2504524	1570	3	26
2504561	1570	5	4
2504598	1570	6	11
2504635	1570	7	19
2504672	1570	8	26
2504709	1570	10	4
2504746	1570	11	12
2504783	1570	12	19
2504820	1571	1	26
2504857	1571	3	4
2504894	1571	4	11
2504931	1571	5	19
2504968	1571	6	26
2505005	1571	8	4
2505042	1571	9	12
2505079	1571	10	19
2505116	1571	11	27
2505153	1572	1	5
2505190	1572	2	12
2505227	1572	3	20
2505264	1572	4	27
2505301	1572	6	5
2505338	1572	7	13
2505375	1572	8	20
2505412	1572	9	28
2505449	1572	11	6
2505486	1572	12	13
2505523	1573	1	21
2505560	1573	2	28
2505597	1573	4	6
2505634	1573	5	14
2505671	1573	6	21
2505708	1573	7	29
2505745	1573	9	7
2505782	1573	10	14
2505819	1573	11	22
2505856	1573	12	29
2505893	1574	2	6
2505930	1574	3	14
2505967	1574	4	21
2506004	1574	5	29
2506041	1574	7	7
2506078	1574	8	14
2506115	1574	9	22
2506152	1574	10	29
2506189	1574	12	7
2506226	1575	1	15
2506263	1575	2	22
2506300	1575	3	30
2506337	1575	5	8
2506374	1575	6	15
2506411	1575	7	23
2506448	1575	9	1
2506485	1575	10	8
2506522	1575	11	16
2506559	1575	12	23
2506596	1576	2	1
2506633	1576	3	9
2506670	1576	4	16
2506707	1576	5	24
2506744	1576	7	2
2506781	1576	8	9
2506818	1576	9	17
2506855	1576	10	24
2506892	1576	12	2
2506929	1577	1	9
2506966	1577	2	16
2507003	1577	3	24
2507040	1577	5	2
2507077	1577	6	9
2507114	1577	7	17
2507151	1577	8	24
2507188	1577	10	2
2507225	1577	11	10
2507262	1577	12	17
2507299	1578	1	25
2507336	1578	3	3
2507373	1578	4	10
2507410	1578	5	18
2507447	1578	6	25
2507484	1578	8	3
2507521	1578	9	11
2507558	1578	10	18
2507595	1578	11	26
2507632	1579	1	4
2507669	1579	2	11
2507706	1579	3	19
2507743	1579	4	26
2507780	1579	6	4
2507817	1579	7	12
2507854	1579	8	19
2507891	1579	9	27
2507928	1579	11	5
2507965	1579	12	12
2508002	1580	1	19
2508039	1580	2	26
2508076	1580	4	4
2508113	1580	5	12
2508150	1580	6	19
2508187	1580	7	27
2508224	1580	9	5
2508261	1580	10	12
2508298	1580	11	20
2508335	1580	12	27
2508372	1581	2	5
2508409	1581	3	13
2508446	1581	4	20
2508483	1581	5	28
2508520	1581	7	6
2508557	1581	8	13
2508594	1581	9	21
2508631	1581	10	28
2508668	1581	12	6
2508705	1582	1	13
2508742	1582	2	20
2508779	1582	3	28
2508816	1582	5	6
2508853	1582	6	13
2508890	1582	7	21
2508927	1582	8	28
2508964	1582	10	6
2509001	1582	11	14
2509038	1582	12	21
2509075	1583	1	29
2509112	1583	3	7
2509149	1583	4	14
